Open,High,Low,Close,Volume,price,price_FD10,ret_D10,ret_FD10,label,mom_D28,sma_D14,ema_D14,rsi_D14,macd,macdSignal,bolUP_D20,bolDOWN_D20,Adj Close
0.32843164,0.7409531,1.032815,0.17068192,-0.6252122,0.17068192,0.28895327,6.8385705123079035,0.5264632721588843,1,0.1806712137836549,-0.2930705947560972,-0.4832037847668994,-0.3606551354733316,-0.3755228280761098,-0.4380806175891149,0.09671523083653147,-0.6436158834038801,0.17068192
0.41719443,0.85974956,1.1534365,0.3400806,-0.09272775,0.3400806,0.886428,-0.025274219600205785,0.9580172556020349,1,0.736976454157978,-0.547147283173846,-0.5048547286791149,-0.0711048624920223,-0.34000793590115536,-0.4810593550506757,-0.025430637490214715,-0.8341792623811429,0.3400806
0.23427308,1.0943955,1.3709927,0.16068286,0.08496306,0.16068286,0.8536048,0.5698665735540488,1.6700357145290443,1,-0.25475443551076854,-0.7975304860051861,-0.6252107803283725,-0.35797602876899204,-0.3984274019517287,-0.5320238315876343,-0.13685495240034162,-1.225995182738383,0.16068286
0.87910444,1.0153174,1.3357245,-0.24926934,-1.0778825,1e-06,0.41870618,-6.726500510056126,12.944924711869646,1,-0.2786867964875349,-1.0162977522001948,-0.8205125643282031,-0.6122761846953616,-0.5201325352032126,-0.6073395839413227,-0.1177718564978794,-1.7756241692635955,1e-06
1.3131683,0.66963816,0.848038,0.38166702,0.077845946,0.38166702,1.0489686,1.0248288715717027,1.0110141215945132,1,-0.045395312885229556,-0.9222656870316271,-0.7736388557142347,0.09064307467816442,-0.41057364199922297,-0.6364955422078725,-0.3643678875561842,-1.660782271319976,0.38166702
1.2483572,0.51768297,1.002605,0.24340858,-0.4270061,0.24340858,0.66732275,-0.015262488842905007,1.0085323813920315,1,-0.06821852027959148,-0.9676977283164366,-0.8113099280536646,-0.1472878254810751,-0.3889790878138582,-0.6536910194871371,-0.44284536670042374,-1.8620568214029567,0.24340858
0.7008686,0.6950049,1.2238944,0.48860413,0.07788361,0.48860413,1.0056814,7.426582259637457,0.7218679891885399,1,-0.6601464646204399,-0.8644951955024114,-0.7051053720920953,0.2978103209825178,-0.23896319916949246,-0.624867648179183,-0.6732657039569632,-1.627735010977384,0.48860413
1.1999471,-0.036046788,0.7899951,0.35718396,0.20212927,0.35718396,1.3881145,-0.2502590360955563,1.3574506872809322,1,-1.1521857446399864,-0.826245668127178,-0.6874839040682306,0.05319080737773097,-0.18410363413818806,-0.5862378889137729,-1.3375840594371893,-0.43704683641946634,0.35718396
1.0671816,0.3399534,0.096104756,0.95574135,0.7386841,0.95574135,1.1935387,0.4899475155255321,0.22219054884040923,1,1.301880325550329,-0.6088582439342032,-0.3332523847763,1.0635892397372315,0.17171935861910828,-0.45433907805893164,-1.5623689669662093,0.10716215147800298,0.95574135
0.7708941,0.8989167,0.14953318,1.1001855,0.36405617,1.1001855,0.89931095,1.022733006406864,-0.20160522194924843,0,0.526292952771791,-0.41190339715754054,0.05554615013160214,1.2798223343312478,0.5252904422345518,-0.2484641964644193,-1.3632746822669721,-0.35596542999500436,1.1001855
0.8342949,0.5470655,0.24948627,0.28895327,0.71854967,0.28895327,1e-06,0.3973700156713579,-12.574020258518711,0,-0.832355449288539,-0.3407134633949132,-0.06689122904624493,-0.17014508382199012,0.3806290188181251,-0.1248242599185601,-1.3797668917465435,0.03763197200598026,0.28895327
0.30234477,1.2832456,0.20242703,0.886428,0.55677515,0.886428,0.4290356,0.6386427456252164,-0.725660004773723,0,0.9668639927590919,-0.2878702152606323,0.16534285192198764,0.7279928086947975,0.5731385783426362,0.028728631648001497,-1.1535075277211417,-0.2367159339731086,0.886428
0.5586602,0.8002894,-0.40696955,0.8536048,0.21836774,0.8536048,0.077568494,1.0367172483611855,-2.3983069836223443,0,-0.18965534373182674,-0.19542854708019414,0.34802480086525267,0.6729693193889394,0.7028410211578765,0.18838503203238363,-0.9661280938931829,0.004359066407321517,0.8536048
-0.047322426,0.71240634,-0.39373553,0.41870618,-0.081991285,0.41870618,0.20846753,7.340269880666902,-0.697386135190918,0,-0.2824214053064526,-0.14458674897504573,0.26006858905891256,-0.03236794009349849,0.5746769520005844,0.2797327094280533,-0.9541046864668568,0.21275060010716226,0.41870618
0.33025044,0.4607696,1.1571047,1.0489686,-0.6073576,1.0489686,0.06978023,0.6682721756098164,-2.710211942851938,0,0.23460170512578332,0.07179905956626748,0.540753827204493,0.8756753595100485,0.7947951877258039,0.41528810106518793,-0.6790087794993821,0.36356770498550406,1.0489686
0.8860097,0.96753156,0.8420595,0.66732275,0.39593318,0.66732275,0.31460294,0.6668846870066254,-0.7519624761596739,0,-1.0992565129050602,0.15242257217213728,0.5678905343375896,0.283286647105369,0.7638617659888925,0.5149524279816639,-0.6168558518724324,0.5670018516916726,0.66732275
1.3151455,0.9412908,0.39228752,1.0056814,0.11594156,1.0056814,1e-06,0.5066166715530938,-13.821175879680657,0,-0.16233257945898855,0.3606070937615221,0.7830195560061384,0.7469831434756538,0.9075903538789886,0.6354790869141563,-0.46172220696447847,1.1799501755726467,1.0056814
0.30419368,1.1367986,0.0045498013,1.3881145,0.3234463,1.3881145,0.67879486,0.8619575525633868,-0.715382669314604,0,1.0185052324708912,0.7026002821867549,1.1860343558235522,1.2317212219362297,1.209235052750392,0.8175177238491017,-0.03129792650589054,0.476940645159249,1.3881145
-0.20988587,0.78529334,-0.26293465,1.1935387,0.39216504,1.1935387,0.49886286,0.22725755368034412,-0.872346642572454,0,2.237921638795346,0.9026232518036846,1.4251267013436566,0.9064484517995156,1.3338457363077783,0.9985175012639985,0.23225149610769918,0.36706902095396227,1.1935387
0.3708192,0.026065886,-0.27722287,0.89931095,0.5351674,0.89931095,0.22140141,-0.009677723212517713,-1.4016514701653937,0,0.968098204867603,1.0642196506658574,1.4657205981671355,0.4299352283235651,1.266986046587094,1.124340206115369,0.30489797348210573,0.9044463802037717,0.89931095
0.109520495,0.48509634,0.08369974,-0.18222633,0.3852596,1e-06,0.17975059,-6.926834015406768,12.099325557914485,1,0.016285553548940613,0.9438412073301725,0.9916279637012373,-0.7910048058057852,0.739090422011392,1.0751631386974125,0.35394588677467076,0.5319631553635888,1e-06
0.092875876,0.31344056,0.08622111,0.4290356,0.35399115,0.4290356,0.3418011,-0.3026656991052107,-0.22731091023544311,0,0.5382875444609792,0.9615434856072604,0.8237074875202158,-0.1651816606091573,0.5404667636789481,0.9794451474679123,0.3504034492793585,0.6476675007441245,0.4290356
0.36290562,0.54003346,0.21419112,0.077568494,0.91590935,0.077568494,0.15845355,-1.237807346080746,0.7143001508378463,1,0.14624097830061342,0.745185720185389,0.47914262336227526,-0.6010942044792196,0.1999079770040292,0.8062082663013974,0.37137425446266675,0.4766602725935063,0.077568494
0.69705355,0.49818832,0.017327636,0.20846753,1.2133517,0.20846753,1e-06,-0.2868583749642637,-12.24753857667873,0,-0.023432619297981475,0.5254908092603269,0.25464710640484545,-0.40455521470267425,0.0005800650569543768,0.6110425322794288,0.3147998972442619,0.9197379362278624,0.20846753
0.917241,0.8824767,0.12834445,0.06978023,0.55933577,0.06978023,0.38524806,-1.4121868301931533,1.708536706669867,1,0.26160919388216713,0.47149256865071426,-0.018453489028517407,-0.5864626626642586,-0.22473720682771517,0.39095702714243363,0.3677907496163279,0.36957164984837476,0.06978023
0.34901297,1.4181049,0.3442719,0.31460294,0.70060915,0.31460294,0.24478117,-0.31737085609435384,-0.25094670803572505,0,-0.4895496111534549,0.33061051866643737,-0.11649899021247248,-0.19450394080092148,-0.2702345731119284,0.2019748800819045,0.3594293503223322,0.4818564239178227,0.31460294
0.35756743,1.3632655,-0.29281318,-0.06771962,0.40443778,1e-06,0.4911157,-7.6240924186180585,13.104435020565411,1,-0.7024410787659962,0.12030589644794092,-0.3796290128944231,-0.6320897642769484,-0.4625880522224126,-0.003807478818967417,0.42294605533341073,-0.3105903546959676,1e-06
-0.07347946,0.4192639,0.645977,0.67879486,0.38160178,0.67879486,0.36880887,-0.2969198576160662,-0.6100404187758336,0,0.9592195067664294,0.1843846313255356,-0.2232780043547789,0.3924522022695782,-0.25593280385223344,-0.10977738264070011,0.4512135983722096,-0.03855832073757893,0.67879486
0.49996293,0.74404836,0.29637632,0.49886286,0.2728144,0.49886286,0.96954554,-0.3846751044340225,0.6644962179262398,1,0.7160507210368824,0.04885362756134611,-0.18966824555351405,0.12876641274186498,-0.18150135876685278,-0.17342705976783335,0.33657827233068033,-0.15974835194848735,0.49886286
0.39012158,0.7592805,0.4262234,0.22140141,0.14524007,0.22140141,1.1193243,-0.6805982696246133,1.62050308983894,1,-0.06982565687777843,-0.06100919046718831,-0.31766459871782793,-0.2686174652385725,-0.26176705052711724,-0.24712901054722292,0.13752440558723228,-0.4692167899758919,0.22140141
0.33044037,0.7543473,1.0364467,0.17975059,-0.6348332,0.17975059,0.29337248,6.867513228779084,0.4898727855129836,1,0.17242475503187335,-0.26449594506653107,-0.45218138939160646,-0.3285901187784247,-0.3408114946052992,-0.32852614746648207,0.1473429564323874,-0.6307381977590086,0.17975059
0.41986793,0.87627554,1.1606258,0.3418011,-0.091170356,0.3418011,0.90302634,-0.02404923135773247,0.9715227334941794,1,0.7400022338537459,-0.5222789403029046,-0.47699434351030584,-0.0551496907224517,-0.3130355416278844,-0.38576007061463213,0.02618387440764516,-0.8303833484379972,0.3418011
0.23276143,1.0999475,1.3832352,0.15845355,0.08646202,0.15845355,0.8575715,0.5023856527494824,1.688643067058242,1,-0.25366622760472374,-0.7772956019376411,-0.6023275585125735,-0.3463729701946963,-0.37986090653053084,-0.45051458363048674,-0.0861638406701918,-1.235849528250011,0.15845355
0.8857939,1.0285257,1.3495324,-0.2529975,-1.0869796,1e-06,0.41572812,-6.744304993130147,12.937786767889166,1,-0.2891808617297467,-0.9988609690225637,-0.8006804387545104,-0.5955486562055635,-0.5072147278532922,-0.5384656602966585,-0.06594689964581286,-1.7930802716593406,1e-06
1.3189102,0.6899042,0.8491841,0.38524806,0.08015885,0.38524806,1.0395017,1.0582423410173447,0.9926093042019295,1,-0.042877452651208264,-0.9039466335731592,-0.754423091356352,0.10655282885768493,-0.40038342577340197,-0.5785040637195022,-0.3123588155257927,-1.6846499664267025,0.38524806
1.2506983,0.5314703,1.014898,0.24478117,-0.4185327,0.24478117,0.67470294,-0.0372635073896965,1.013907877371064,1,-0.05878758440900936,-0.9493418840315503,-0.7938789758495702,-0.13367368186625148,-0.3821799664159088,-0.6053680083745809,-0.3916289231445655,-1.8920016366386907,0.24478117
0.7102926,0.6985415,1.2273335,0.4911157,0.08166843,0.4911157,1.0076284,7.42944872992176,0.7186749882859812,1,-0.6782288969189052,-0.8474551668832145,-0.688576259316203,0.3089414675767827,-0.2343115101238306,-0.5848889273341977,-0.6244309063178154,-1.6591912745890887,0.4911157
1.20628,-0.04206369,0.8077676,0.36880887,0.21463132,0.36880887,1.3883762,-0.2380252271826048,1.3256115994373514,1,-1.147353976320341,-0.8079514475526451,-0.6665755538481578,0.0822094640836601,-0.17649151460373588,-0.5520943266257379,-1.2940654349432255,-0.45552502203930384,0.36880887
1.081722,0.336433,0.09364037,0.96954554,0.7495629,0.96954554,1.1967599,0.47454132430614404,0.21054565439698272,1,1.3358234887628557,-0.5862738922221066,-0.3073145818064296,1.086659949873958,0.18268709070840491,-0.4239112024750762,-1.5216768846942108,0.09553694015809779,0.96954554
0.77165294,0.89616096,0.13547719,1.1193243,0.36007214,1.1193243,0.89800364,1.0090246026221485,-0.22030635691078276,0,0.5484771499642014,-0.38801256582459703,0.08886377087150632,1.3085616750171358,0.5415110335839678,-0.21951792516768356,-1.3152466610702476,-0.3846997977991949,1.1193243
0.83839697,0.55260843,0.26571822,0.29337248,0.723271,0.29337248,1e-06,0.3769130463416804,-12.589198343427467,0,-0.8463688102382749,-0.3157338596249748,-0.03551338473187795,-0.16034029642934425,0.39319556914766246,-0.09810041662310046,-1.332383550392388,0.016314963591172307,0.29337248
0.2938281,1.2947152,0.21057656,0.90302634,0.56215906,0.90302634,0.43779877,0.6461933734617878,-0.7239923468440215,0,0.9906469904870577,-0.26048935779532695,0.20193652738857698,0.7457110279312692,0.588974703650127,0.05460255221198195,-1.0997278041434757,-0.2629959536780411,0.90302634
0.55771255,0.8074535,-0.40501276,0.8575715,0.23097685,0.8575715,0.0716915,1.0471202267003363,-2.481732366422043,0,-0.1977119548124907,-0.17211336295824864,0.3819856388194488,0.6703006063544105,0.7145495060492578,0.21240744577587675,-0.915037985819704,-0.0168447968721583,0.8575715
-0.05395456,0.71996397,-0.39625612,0.41572812,-0.073194236,0.41572812,0.20211564,7.336279206738492,-0.7211914800597413,0,-0.3035791236642053,-0.12423657827955663,0.28781485717061134,-0.03675028674391221,0.579439619406914,0.30030245191588945,-0.9042773431258626,0.18502046672298916,0.41572812
0.32756612,0.45932576,1.1753173,1.0395017,-0.6046015,1.0395017,0.07191537,0.6579824303937445,-2.671006731692945,0,0.1983695540823781,0.08758257293612758,0.5594395423074682,0.8534978253249176,0.7907181442622766,0.4305866876039556,-0.6445245276949224,0.3836936835215153,1.0395017
0.8942934,0.9791198,0.84069103,0.67470294,0.40580827,0.67470294,0.30909342,0.6698900134303775,-0.7806289438138062,0,-1.1157594723743673,0.16960047831218383,0.5882641795768963,0.2922186536308747,0.7615864178310019,0.5265454738687215,-0.5818612787707621,0.5778288923091052,0.67470294
1.3245606,0.9447804,0.3986751,1.0076284,0.122348696,1.0076284,1e-06,0.5048315320941575,-13.823110008851392,0,-0.18806252265048026,0.378813928424166,0.8017792900274877,0.7458721372372829,0.9039529176787097,0.6437210920804604,-0.4312369749245582,1.2090936520674431,1.0076284
0.30229646,1.1421807,0.009325251,1.3883762,0.31972352,1.3883762,0.6871199,0.844156990089206,-0.7033813378837367,0,0.9989920047134981,0.7208715925694396,1.2024409911684084,1.2267773259048391,1.203703508021977,0.8225412822283289,-0.007355185479725514,0.5217480843810363,1.3883762
-0.2049646,0.79051566,-0.2677856,1.1967599,0.40128118,1.1967599,0.4906807,0.22074713880716024,-0.8915794898876285,0,2.2435866440589365,0.9208059074553815,1.441169932197076,0.907587407732716,1.32841820582291,1.00099582509179,0.2534021116510172,0.40183278873989964,1.1967599
0.36832625,0.0254259,-0.27633646,0.89800364,0.5346917,0.89800364,0.22229058,-0.02013313333156095,-1.3961886768424931,0,0.9636477850334155,1.0817420522780536,1.478884409498432,0.4254572173055302,1.2593684199498738,1.1241607164572844,0.3246987711930254,0.9320070428063137,0.89800364
0.11727177,0.48701796,0.088016376,-0.19025931,0.38495874,1e-06,0.17632344,-6.9353197625482705,12.080075314738222,1,0.0024759618466503085,0.9607448268094578,1.0030366001883606,-0.7895059711898351,0.7305173465491043,1.0725862084755395,0.37603020754953326,0.5408815362933359,1e-06
0.08726251,0.3153786,0.075741425,0.43779877,0.3544221,0.43779877,0.34007835,-0.30173334673038593,-0.2525833433435722,0,0.5422074108405781,0.9777420506460806,0.8385575048498191,-0.153722418657622,0.5357582836482095,0.9760471720687312,0.37237392268070585,0.6651529382682013,0.43779877
0.3667964,0.53992826,0.21266347,0.0716915,0.9416027,0.0716915,0.16374665,-1.2844487180243802,0.825948225224655,1,0.14225232357633547,0.7565353799523105,0.4886845307458571,-0.6055457824690159,0.19073721925880652,0.8008869043622531,0.3946972839341889,0.48510133987744664,0.0716915
0.71034443,0.4937725,0.008498132,0.20211564,1.227231,0.20211564,1e-06,-0.3001674411862204,-12.216595287829424,0,-0.058936209019348915,0.5305602604216417,0.25931972098320827,-0.4108615181549049,-0.012226972556861587,0.6031503577723247,0.3390939432437038,0.9173596518420085,0.20211564
0.9274447,0.8864111,0.13757509,0.07191537,0.55988073,0.07191537,0.3916937,-1.3902680235370823,1.694990145799466,1,0.2653641856052835,0.4759992874548508,-0.013194772321898173,-0.5807005967234864,-0.2358740537626018,0.38148226107859,0.3920182906566248,0.36575460412151656,0.07191537
0.36307582,1.4294617,0.35108888,0.30909342,0.7083696,0.30909342,0.24274798,-0.33339767353643546,-0.24161977548371497,0,-0.5112892007522083,0.32967046562471325,-0.11506144497272257,-0.20227926041273084,-0.28387507459244576,0.19052341609522652,0.38427837023759515,0.46785045175343665,0.30909342
0.35680586,1.3650907,-0.29330987,-0.07261899,0.40908873,1e-06,0.50091934,-7.625173749443424,13.124200369101441,1,-0.7384388527910607,0.11838855705281276,-0.37838314035330634,-0.6311249284613425,-0.47519572536229854,-0.016547148357440866,0.448068072024528,-0.3284792102579132,1e-06
-0.070743546,0.42603767,0.64920115,0.6871199,0.3853139,0.6871199,0.36613235,-0.29021016634105135,-0.6295139238656174,0,0.9579329216737048,0.18525206652419182,-0.21748382625770118,0.40296509200702696,-0.2632978949230086,-0.12205958857044219,0.4778625020392125,-0.06570935574395327,0.6871199
0.4991443,0.74218553,0.2960698,0.4906807,0.2651714,0.4906807,0.9699522,-0.3954277837152906,0.6814531811774929,1,0.6857123245538004,0.05003758754626634,-0.18928013431504662,0.11640527666714784,-0.19318087595749925,-0.18656787975787642,0.35779793484318073,-0.19304251428551705,0.4906807
0.38568068,0.7610607,0.43184704,0.22229058,0.13995542,0.22229058,1.1173122,-0.6775441370971504,1.6146958137702376,1,-0.07128768619163064,-0.061424440219751276,-0.31682470382768396,-0.265830313040301,-0.2720194605798078,-0.2605516588940005,0.1488029424946631,-0.4882545204103782,0.22229058
0.32699192,0.7670033,1.0408602,0.17632344,-0.6382974,0.17632344,0.30506232,6.856750823838789,0.5481960478480846,1,0.17031815814098203,-0.2662352383454884,-0.4533942556658755,-0.3317328913722884,-0.3520530683742507,-0.3424550177383885,0.1592455377534765,-0.6610914388223957,0.17632344
0.42603362,0.87753344,1.1548132,0.34007835,-0.09651747,0.34007835,0.89523184,-0.03817851567096097,0.9679066915969762,1,0.7369724971662223,-0.5245071477684689,-0.4790210776201851,-0.05666584943104072,-0.32404575250794443,-0.4000282495512859,0.03084440064169487,-0.8561757611702934,0.34007835
0.23509583,1.0982631,1.3925369,0.16374665,0.073385604,0.16374665,0.8619987,0.5648057362960995,1.6609333462510802,1,-0.2506552910246968,-0.7790133499291795,-0.6010866095599741,-0.33581859025255917,-0.386949265448542,-0.46394105082040876,-0.08403603133481498,-1.2510844880627232,0.16374665
0.891491,1.0325185,1.3546894,-0.25939932,-1.1016643,1e-06,0.4299783,-6.727005252979779,12.97149002128006,1,-0.2915947849803215,-1.0002566315973398,-0.7996049496622577,-0.5926450412132582,-0.5138770490137671,-0.5510978336810911,-0.06366122218197276,-1.8054262770566374,1e-06
1.3154411,0.6853924,0.8597938,0.3916937,0.07361577,0.3916937,1.0540866,1.050668744554138,0.989949732109067,1,-0.03595874929303948,-0.9037542668008822,-0.7498408722407592,0.11708169538350148,-0.4033147371223298,-0.5894418110543771,-0.3030292442561738,-1.7036422578118224,0.3916937
1.2630634,0.51070434,1.0081892,0.24274798,-0.43623134,0.24274798,0.6741044,-0.032049016120343124,1.0213612092409883,1,-0.08280757956318928,-0.9518094449811682,-0.7910591029940616,-0.1361756057930938,-0.3865236701448139,-0.6153511011986347,-0.38483865735650546,-1.9128590918763617,0.24274798
0.717878,0.7099036,1.2396662,0.50091934,0.08366446,0.50091934,1.0132129,7.440499119404275,0.7044365598655798,1,-0.6852645161934787,-0.8460594486282219,-0.6805806250042242,0.323334515551984,-0.23361303161771385,-0.5926771489774895,-0.6160507594669334,-1.6766062430200868,0.50091934
1.2181082,-0.049907662,0.8078917,0.36613235,0.20087546,0.36613235,1.3953168,-0.24891245314978544,1.337881885189736,1,-1.1857197724916158,-0.8056502186856294,-0.6611617018722983,0.07612940336691466,-0.17828131856681464,-0.5588329128692261,-1.2842494050218165,-0.4814589499969899,0.36613235
1.0881886,0.3289292,0.10032941,0.9699522,0.74069047,0.9699522,1.2009823,0.48402160480944295,0.21364829232011906,1,1.3287667655322524,-0.5843985135368872,-0.3023922875599444,1.074923225104798,0.18055686874158877,-0.42990670292778566,-1.5143227538494175,0.07510940672522741,0.9699522
0.77647287,0.91396713,0.14077014,1.1173122,0.35873285,1.1173122,0.9043021,1.0057778770572203,-0.21151777269191155,0,0.5157476576763168,-0.38527551853874653,0.0919903186518707,1.2913656754799665,0.5378920448849996,-0.22534152102747315,-1.309556743345037,-0.40001696981398205,1.1173122
0.8512029,0.5601506,0.26063216,0.30506232,0.72220206,0.30506232,1e-06,0.40952035217890853,-12.628271362586306,0,-0.832786409657297,-0.3101167555903204,-0.026183821358638445,-0.14191490258721598,0.39551171627794596,-0.1021018897924476,-1.3254007700682862,0.00994032184939315,0.30506232
0.29735315,1.2985402,0.21387988,0.89523184,0.56743556,0.89523184,0.43195593,0.6441717207053821,-0.7287591546847134,0,0.9821764956553901,-0.2588436673954713,0.2056081688105941,0.7321034606646426,0.5858746418979968,0.05052146778593139,-1.1009481088217274,-0.2593434544661002,0.89523184
0.56024206,0.8114042,-0.41285336,0.8619987,0.22473437,0.8619987,0.07300445,1.0316283062410183,-2.468733364347324,0,-0.1732769151897253,-0.16736107123911917,0.3876748257489987,0.6769712204373531,0.7135388756971629,0.20885572601366076,-0.9145635264238893,-0.00728694005838282,0.8619987
-0.052813165,0.73111975,-0.3902514,0.4299783,-0.08072633,0.4299783,0.21361057,7.355121984851833,-0.699580151417499,0,-0.2914971264237938,-0.11619249924585852,0.300815280173787,-0.017567993136060747,0.5851390893363541,0.29907878490195305,-0.9020688068717594,0.21227763775049363,0.4299783
0.3336966,0.46799618,1.1814822,1.0540866,-0.6111299,1.0540866,0.07136287,0.6564955197314112,-2.6926521828410808,0,0.22059536124142753,0.10006432829065591,0.5789659199035363,0.8735684506280591,0.8017823378517779,0.4327481588918865,-0.6325999718841926,0.39077480713330937,1.0540866
0.896175,0.9832649,0.83549273,0.6741044,0.39248562,0.6741044,0.31465465,0.6740570140757223,-0.7619093068707042,0,-1.1172723446356212,0.18235920825298327,0.6048480904276735,0.28745653879988353,0.7689039641760839,0.5303516263429112,-0.570985335765383,0.5943358909829825,0.6741044
1.3225098,0.9495367,0.39553013,1.0132129,0.124601305,1.0132129,1e-06,0.4968711270763798,-13.82863692896702,0,-0.1839062743767178,0.391644451352431,0.8193144827435168,0.7492312053577634,0.9114376494858458,0.6488904425818992,-0.4192390613339735,1.2280764790970173,1.0132129
0.30700815,1.1615655,0.0036387146,1.3953168,0.32600817,1.3953168,0.6905191,0.8510170480526883,-0.7034331316651712,0,1.013497298878288,0.7354120894469417,1.2215685797368383,1.2308497902216662,1.211932697822163,0.8290124943531626,0.006482396498529848,0.5325745025406327,1.3953168
-0.21251297,0.8035815,-0.26497242,1.2009823,0.40531254,1.2009823,0.49164936,0.2224817582302065,-0.8931293047665384,0,2.2510124227206108,0.9347986588234318,1.460138296267334,0.9076271103532988,1.3357362521821934,1.0082499121570105,0.2686799913579994,0.42190491663792307,1.2009823
0.3659769,0.041405678,-0.28937554,0.9043021,0.5354358,0.9043021,0.21408223,-0.015219621260606362,-1.440803292429656,0,0.9593131907445716,1.0977874942570247,1.4988904397474447,0.42955094943046135,1.266958958725539,1.1321184463477898,0.34075499225460315,0.9555757941965741,0.9043021
0.12331357,0.48910803,0.08960392,-0.19028583,0.38808995,1e-06,0.17448193,-6.957164663445204,12.06957646225404,1,0.012811613760250636,0.9743749201142948,1.020375159737505,-0.7916832569176325,0.7349894176070793,1.0802217224792778,0.3917336212635829,0.5696784623701527,1e-06
0.09725383,0.31182656,0.082822286,0.43195593,0.3570765,0.43195593,0.34509712,-0.3043983684542341,-0.22449768448944457,0,0.5431026582419909,0.9905920493315838,0.850275490035892,-0.16491661439873298,0.5347254608380475,0.9818624320549904,0.3877221063277442,0.6904403460735654,0.43195593
0.36839628,0.54568404,0.21966818,0.07300445,0.9338412,0.07300445,0.1444859,-1.2771812501349165,0.6826615267422048,1,0.14080636844232594,0.7696086636982491,0.4995836338814276,-0.6072845072108822,0.18909043571091355,0.8050716976156367,0.41100217664558714,0.5023689068304422,0.07300445
0.704973,0.49962783,0.01761201,0.21361057,1.2426993,0.21361057,1e-06,-0.28808500316110436,-12.27190986986256,0,-0.029031111926818117,0.5469613068151269,0.2752751225944491,-0.3977136724170867,-0.009089463731566109,0.6073887270539633,0.352740520284754,0.957416067841807,0.21361057
