Open,High,Low,Close,Volume,price,price_FD10,ret_D10,ret_FD10,label,mom_D28,sma_D14,ema_D14,rsi_D14,macd,macdSignal,bolUP_D20,bolDOWN_D20,Adj Close
0.32843164,0.7409531,1.032815,0.17068192,-0.6252122,0.17068192,0.28895327,0.2,0.2,1,0.1806712137836549,-0.2930705947560972,-0.4832037847668994,-0.3606551354733316,-0.3755228280761098,-0.4380806175891149,0.0967152308365314,-0.6436158834038801,0.17068192
0.41719443,0.85974956,1.1534365,0.3400806,-0.09272775,0.3400806,0.886428,-0.0252742196002057,0.2,1,0.736976454157978,-0.547147283173846,-0.5048547286791149,-0.0711048624920223,-0.3400079359011553,-0.4810593550506757,-0.0254306374902147,-0.8341792623811429,0.3400806
0.23427308,1.0943955,1.3709927,0.16068286,0.08496306,0.16068286,0.8536048,0.2,0.2,1,-0.2547544355107685,-0.7975304860051861,-0.6252107803283725,-0.357976028768992,-0.3984274019517287,-0.5320238315876343,-0.1368549524003416,-1.225995182738383,0.16068286
1.3131683,0.66963816,0.848038,0.38166702,0.077845946,0.38166702,1.0489686,0.2,0.2,1,-0.0453953128852295,-0.9222656870316271,-0.7736388557142347,0.0906430746781644,-0.4105736419992229,-0.6364955422078725,-0.3643678875561842,-1.660782271319976,0.38166702
1.2483572,0.51768297,1.002605,0.24340858,-0.4270061,0.24340858,0.66732275,-0.015262488842905,0.2,1,-0.0682185202795914,-0.9676977283164366,-0.8113099280536646,-0.1472878254810751,-0.3889790878138582,-0.6536910194871371,-0.4428453667004237,-1.8620568214029567,0.24340858
0.7008686,0.6950049,1.2238944,0.48860413,0.07788361,0.48860413,1.0056814,0.2,0.2,1,-0.6601464646204399,-0.8644951955024114,-0.7051053720920953,0.2978103209825178,-0.2389631991694924,-0.624867648179183,-0.6732657039569632,-1.627735010977384,0.48860413
1.1999471,-0.036046788,0.7899951,0.35718396,0.20212927,0.35718396,1.3881145,-0.2,0.2,1,-1.1521857446399864,-0.826245668127178,-0.6874839040682306,0.0531908073777309,-0.184103634138188,-0.5862378889137729,-1.3375840594371893,-0.4370468364194663,0.35718396
1.0671816,0.3399534,0.096104756,0.95574135,0.7386841,0.95574135,1.1935387,0.2,0.2,1,1.301880325550329,-0.6088582439342032,-0.3332523847763,1.0635892397372315,0.1717193586191082,-0.4543390780589316,-1.5623689669662093,0.1071621514780029,0.95574135
0.7708941,0.8989167,0.14953318,1.1001855,0.36405617,1.1001855,0.89931095,0.2,-0.2,0,0.526292952771791,-0.4119033971575405,0.0555461501316021,1.2798223343312478,0.5252904422345518,-0.2484641964644193,-1.363274682266972,-0.3559654299950043,1.1001855
0.8342949,0.5470655,0.24948627,0.28895327,0.71854967,0.28895327,1e-06,0.2,-0.2,0,-0.832355449288539,-0.3407134633949132,-0.0668912290462449,-0.1701450838219901,0.3806290188181251,-0.1248242599185601,-1.3797668917465435,0.0376319720059802,0.28895327
0.30234477,1.2832456,0.20242703,0.886428,0.55677515,0.886428,0.4290356,0.2,-0.2,0,0.966863992759092,-0.2878702152606323,0.1653428519219876,0.7279928086947975,0.5731385783426362,0.0287286316480014,-1.1535075277211415,-0.2367159339731086,0.886428
0.5586602,0.8002894,-0.40696955,0.8536048,0.21836774,0.8536048,0.077568494,0.2,-0.2,0,-0.1896553437318267,-0.1954285470801941,0.3480248008652526,0.6729693193889394,0.7028410211578765,0.1883850320323836,-0.9661280938931828,0.0043590664073215,0.8536048
-0.047322426,0.71240634,-0.39373553,0.41870618,-0.081991285,0.41870618,0.20846753,0.2,-0.2,0,-0.2824214053064526,-0.1445867489750457,0.2600685890589125,-0.0323679400934984,0.5746769520005844,0.2797327094280533,-0.9541046864668568,0.2127506001071622,0.41870618
0.33025044,0.4607696,1.1571047,1.0489686,-0.6073576,1.0489686,0.06978023,0.2,-0.2,0,0.2346017051257833,0.0717990595662674,0.540753827204493,0.8756753595100485,0.7947951877258039,0.4152881010651879,-0.6790087794993821,0.363567704985504,1.0489686
0.8860097,0.96753156,0.8420595,0.66732275,0.39593318,0.66732275,0.31460294,0.2,-0.2,0,-1.0992565129050602,0.1524225721721372,0.5678905343375896,0.283286647105369,0.7638617659888925,0.5149524279816639,-0.6168558518724324,0.5670018516916726,0.66732275
1.3151455,0.9412908,0.39228752,1.0056814,0.11594156,1.0056814,1e-06,0.2,-0.2,0,-0.1623325794589885,0.3606070937615221,0.7830195560061384,0.7469831434756538,0.9075903538789886,0.6354790869141563,-0.4617222069644784,1.1799501755726467,1.0056814
0.30419368,1.1367986,0.0045498013,1.3881145,0.3234463,1.3881145,0.67879486,0.2,-0.2,0,1.0185052324708912,0.7026002821867549,1.1860343558235522,1.2317212219362297,1.209235052750392,0.8175177238491017,-0.0312979265058905,0.476940645159249,1.3881145
-0.20988587,0.78529334,-0.26293465,1.1935387,0.39216504,1.1935387,0.49886286,0.2,-0.2,0,2.237921638795346,0.9026232518036846,1.4251267013436566,0.9064484517995156,1.3338457363077785,0.9985175012639984,0.2322514961076991,0.3670690209539622,1.1935387
0.3708192,0.026065886,-0.27722287,0.89931095,0.5351674,0.89931095,0.22140141,-0.0096777232125177,-0.2,0,0.968098204867603,1.0642196506658574,1.4657205981671355,0.4299352283235651,1.266986046587094,1.124340206115369,0.3048979734821057,0.9044463802037715,0.89931095
0.092875876,0.31344056,0.08622111,0.4290356,0.35399115,0.4290356,0.3418011,-0.2,-0.2,0,0.5382875444609792,0.9615434856072604,0.8237074875202158,-0.1651816606091573,0.5404667636789481,0.9794451474679124,0.3504034492793585,0.6476675007441245,0.4290356
0.36290562,0.54003346,0.21419112,0.077568494,0.91590935,0.077568494,0.15845355,-0.2,0.2,1,0.1462409783006134,0.745185720185389,0.4791426233622752,-0.6010942044792196,0.1999079770040292,0.8062082663013974,0.3713742544626667,0.4766602725935063,0.077568494
0.69705355,0.49818832,0.017327636,0.20846753,1.2133517,0.20846753,1e-06,-0.2,-0.2,0,-0.0234326192979814,0.5254908092603269,0.2546471064048454,-0.4045552147026742,0.0005800650569543,0.6110425322794288,0.3147998972442619,0.9197379362278624,0.20846753
0.917241,0.8824767,0.12834445,0.06978023,0.55933577,0.06978023,0.38524806,-0.2,0.2,1,0.2616091938821671,0.4714925686507142,-0.0184534890285174,-0.5864626626642586,-0.2247372068277151,0.3909570271424336,0.3677907496163279,0.3695716498483747,0.06978023
0.34901297,1.4181049,0.3442719,0.31460294,0.70060915,0.31460294,0.24478117,-0.2,-0.2,0,-0.4895496111534549,0.3306105186664373,-0.1164989902124724,-0.1945039408009214,-0.2702345731119284,0.2019748800819045,0.3594293503223322,0.4818564239178227,0.31460294
-0.07347946,0.4192639,0.645977,0.67879486,0.38160178,0.67879486,0.36880887,-0.2,-0.2,0,0.9592195067664294,0.1843846313255356,-0.2232780043547789,0.3924522022695782,-0.2559328038522334,-0.1097773826407001,0.4512135983722096,-0.0385583207375789,0.67879486
0.49996293,0.74404836,0.29637632,0.49886286,0.2728144,0.49886286,0.96954554,-0.2,0.2,1,0.7160507210368824,0.0488536275613461,-0.189668245553514,0.1287664127418649,-0.1815013587668527,-0.1734270597678333,0.3365782723306803,-0.1597483519484873,0.49886286
0.39012158,0.7592805,0.4262234,0.22140141,0.14524007,0.22140141,1.1193243,-0.2,0.2,1,-0.0698256568777784,-0.0610091904671883,-0.3176645987178279,-0.2686174652385725,-0.2617670505271172,-0.2471290105472229,0.1375244055872322,-0.4692167899758919,0.22140141
0.33044037,0.7543473,1.0364467,0.17975059,-0.6348332,0.17975059,0.29337248,0.2,0.2,1,0.1724247550318733,-0.264495945066531,-0.4521813893916064,-0.3285901187784247,-0.3408114946052992,-0.328526147466482,0.1473429564323874,-0.6307381977590086,0.17975059
0.41986793,0.87627554,1.1606258,0.3418011,-0.091170356,0.3418011,0.90302634,-0.0240492313577324,0.2,1,0.7400022338537459,-0.5222789403029046,-0.4769943435103058,-0.0551496907224517,-0.3130355416278844,-0.3857600706146321,0.0261838744076451,-0.8303833484379972,0.3418011
0.23276143,1.0999475,1.3832352,0.15845355,0.08646202,0.15845355,0.8575715,0.2,0.2,1,-0.2536662276047237,-0.7772956019376411,-0.6023275585125735,-0.3463729701946963,-0.3798609065305308,-0.4505145836304867,-0.0861638406701918,-1.235849528250011,0.15845355
1.3189102,0.6899042,0.8491841,0.38524806,0.08015885,0.38524806,1.0395017,0.2,0.2,1,-0.0428774526512082,-0.9039466335731592,-0.754423091356352,0.1065528288576849,-0.4003834257734019,-0.5785040637195022,-0.3123588155257927,-1.6846499664267025,0.38524806
1.2506983,0.5314703,1.014898,0.24478117,-0.4185327,0.24478117,0.67470294,-0.0372635073896965,0.2,1,-0.0587875844090093,-0.9493418840315504,-0.7938789758495702,-0.1336736818662514,-0.3821799664159088,-0.6053680083745809,-0.3916289231445655,-1.8920016366386907,0.24478117
0.7102926,0.6985415,1.2273335,0.4911157,0.08166843,0.4911157,1.0076284,0.2,0.2,1,-0.6782288969189052,-0.8474551668832145,-0.688576259316203,0.3089414675767827,-0.2343115101238306,-0.5848889273341977,-0.6244309063178154,-1.6591912745890889,0.4911157
1.20628,-0.04206369,0.8077676,0.36880887,0.21463132,0.36880887,1.3883762,-0.2,0.2,1,-1.147353976320341,-0.8079514475526451,-0.6665755538481578,0.0822094640836601,-0.1764915146037358,-0.5520943266257379,-1.2940654349432257,-0.4555250220393038,0.36880887
1.081722,0.336433,0.09364037,0.96954554,0.7495629,0.96954554,1.1967599,0.2,0.2,1,1.3358234887628555,-0.5862738922221066,-0.3073145818064296,1.086659949873958,0.1826870907084049,-0.4239112024750762,-1.5216768846942108,0.0955369401580977,0.96954554
0.77165294,0.89616096,0.13547719,1.1193243,0.36007214,1.1193243,0.89800364,0.2,-0.2,0,0.5484771499642014,-0.388012565824597,0.0888637708715063,1.3085616750171358,0.5415110335839678,-0.2195179251676835,-1.3152466610702476,-0.3846997977991949,1.1193243
0.83839697,0.55260843,0.26571822,0.29337248,0.723271,0.29337248,1e-06,0.2,-0.2,0,-0.8463688102382749,-0.3157338596249748,-0.0355133847318779,-0.1603402964293442,0.3931955691476624,-0.0981004166231004,-1.332383550392388,0.0163149635911723,0.29337248
0.2938281,1.2947152,0.21057656,0.90302634,0.56215906,0.90302634,0.43779877,0.2,-0.2,0,0.9906469904870576,-0.2604893577953269,0.2019365273885769,0.7457110279312692,0.588974703650127,0.0546025522119819,-1.0997278041434757,-0.2629959536780411,0.90302634
0.55771255,0.8074535,-0.40501276,0.8575715,0.23097685,0.8575715,0.0716915,0.2,-0.2,0,-0.1977119548124907,-0.1721133629582486,0.3819856388194488,0.6703006063544105,0.7145495060492578,0.2124074457758767,-0.915037985819704,-0.0168447968721583,0.8575715
-0.05395456,0.71996397,-0.39625612,0.41572812,-0.073194236,0.41572812,0.20211564,0.2,-0.2,0,-0.3035791236642053,-0.1242365782795566,0.2878148571706113,-0.0367502867439122,0.579439619406914,0.3003024519158894,-0.9042773431258626,0.1850204667229891,0.41572812
0.32756612,0.45932576,1.1753173,1.0395017,-0.6046015,1.0395017,0.07191537,0.2,-0.2,0,0.1983695540823781,0.0875825729361275,0.5594395423074682,0.8534978253249176,0.7907181442622766,0.4305866876039556,-0.6445245276949224,0.3836936835215153,1.0395017
0.8942934,0.9791198,0.84069103,0.67470294,0.40580827,0.67470294,0.30909342,0.2,-0.2,0,-1.1157594723743671,0.1696004783121838,0.5882641795768963,0.2922186536308747,0.7615864178310019,0.5265454738687215,-0.5818612787707621,0.5778288923091052,0.67470294
1.3245606,0.9447804,0.3986751,1.0076284,0.122348696,1.0076284,1e-06,0.2,-0.2,0,-0.1880625226504802,0.378813928424166,0.8017792900274877,0.7458721372372829,0.9039529176787096,0.6437210920804604,-0.4312369749245582,1.2090936520674431,1.0076284
0.30229646,1.1421807,0.009325251,1.3883762,0.31972352,1.3883762,0.6871199,0.2,-0.2,0,0.998992004713498,0.7208715925694396,1.2024409911684084,1.2267773259048391,1.203703508021977,0.8225412822283289,-0.0073551854797255,0.5217480843810363,1.3883762
-0.2049646,0.79051566,-0.2677856,1.1967599,0.40128118,1.1967599,0.4906807,0.2,-0.2,0,2.2435866440589365,0.9208059074553816,1.441169932197076,0.907587407732716,1.32841820582291,1.00099582509179,0.2534021116510172,0.4018327887398996,1.1967599
0.36832625,0.0254259,-0.27633646,0.89800364,0.5346917,0.89800364,0.22229058,-0.0201331333315609,-0.2,0,0.9636477850334156,1.0817420522780536,1.478884409498432,0.4254572173055302,1.2593684199498738,1.1241607164572844,0.3246987711930254,0.9320070428063136,0.89800364
0.08726251,0.3153786,0.075741425,0.43779877,0.3544221,0.43779877,0.34007835,-0.2,-0.2,0,0.5422074108405781,0.9777420506460806,0.8385575048498191,-0.153722418657622,0.5357582836482095,0.9760471720687312,0.3723739226807058,0.6651529382682013,0.43779877
0.3667964,0.53992826,0.21266347,0.0716915,0.9416027,0.0716915,0.16374665,-0.2,0.2,1,0.1422523235763354,0.7565353799523105,0.4886845307458571,-0.6055457824690159,0.1907372192588065,0.8008869043622531,0.3946972839341889,0.4851013398774466,0.0716915
0.71034443,0.4937725,0.008498132,0.20211564,1.227231,0.20211564,1e-06,-0.2,-0.2,0,-0.0589362090193489,0.5305602604216417,0.2593197209832082,-0.4108615181549049,-0.0122269725568615,0.6031503577723247,0.3390939432437038,0.9173596518420084,0.20211564
0.9274447,0.8864111,0.13757509,0.07191537,0.55988073,0.07191537,0.3916937,-0.2,0.2,1,0.2653641856052835,0.4759992874548508,-0.0131947723218981,-0.5807005967234864,-0.2358740537626018,0.38148226107859,0.3920182906566248,0.3657546041215165,0.07191537
0.36307582,1.4294617,0.35108888,0.30909342,0.7083696,0.30909342,0.24274798,-0.2,-0.2,0,-0.5112892007522083,0.3296704656247132,-0.1150614449727225,-0.2022792604127308,-0.2838750745924457,0.1905234160952265,0.3842783702375951,0.4678504517534366,0.30909342
-0.070743546,0.42603767,0.64920115,0.6871199,0.3853139,0.6871199,0.36613235,-0.2,-0.2,0,0.9579329216737048,0.1852520665241918,-0.2174838262577011,0.4029650920070269,-0.2632978949230086,-0.1220595885704421,0.4778625020392125,-0.0657093557439532,0.6871199
0.4991443,0.74218553,0.2960698,0.4906807,0.2651714,0.4906807,0.9699522,-0.2,0.2,1,0.6857123245538004,0.0500375875462663,-0.1892801343150466,0.1164052766671478,-0.1931808759574992,-0.1865678797578764,0.3577979348431807,-0.193042514285517,0.4906807
0.38568068,0.7610607,0.43184704,0.22229058,0.13995542,0.22229058,1.1173122,-0.2,0.2,1,-0.0712876861916306,-0.0614244402197512,-0.3168247038276839,-0.265830313040301,-0.2720194605798078,-0.2605516588940005,0.1488029424946631,-0.4882545204103782,0.22229058
0.32699192,0.7670033,1.0408602,0.17632344,-0.6382974,0.17632344,0.30506232,0.2,0.2,1,0.170318158140982,-0.2662352383454884,-0.4533942556658755,-0.3317328913722884,-0.3520530683742507,-0.3424550177383885,0.1592455377534765,-0.6610914388223957,0.17632344
0.42603362,0.87753344,1.1548132,0.34007835,-0.09651747,0.34007835,0.89523184,-0.0381785156709609,0.2,1,0.7369724971662223,-0.5245071477684689,-0.4790210776201851,-0.0566658494310407,-0.3240457525079444,-0.4000282495512859,0.0308444006416948,-0.8561757611702934,0.34007835
0.23509583,1.0982631,1.3925369,0.16374665,0.073385604,0.16374665,0.8619987,0.2,0.2,1,-0.2506552910246968,-0.7790133499291795,-0.6010866095599741,-0.3358185902525591,-0.386949265448542,-0.4639410508204087,-0.0840360313348149,-1.2510844880627232,0.16374665
1.3154411,0.6853924,0.8597938,0.3916937,0.07361577,0.3916937,1.0540866,0.2,0.2,1,-0.0359587492930394,-0.9037542668008822,-0.7498408722407592,0.1170816953835014,-0.4033147371223298,-0.5894418110543771,-0.3030292442561738,-1.7036422578118224,0.3916937
1.2630634,0.51070434,1.0081892,0.24274798,-0.43623134,0.24274798,0.6741044,-0.0320490161203431,0.2,1,-0.0828075795631892,-0.9518094449811682,-0.7910591029940616,-0.1361756057930938,-0.3865236701448139,-0.6153511011986347,-0.3848386573565054,-1.9128590918763615,0.24274798
0.717878,0.7099036,1.2396662,0.50091934,0.08366446,0.50091934,1.0132129,0.2,0.2,1,-0.6852645161934787,-0.8460594486282219,-0.6805806250042242,0.323334515551984,-0.2336130316177138,-0.5926771489774895,-0.6160507594669334,-1.6766062430200868,0.50091934
1.2181082,-0.049907662,0.8078917,0.36613235,0.20087546,0.36613235,1.3953168,-0.2,0.2,1,-1.1857197724916158,-0.8056502186856294,-0.6611617018722983,0.0761294033669146,-0.1782813185668146,-0.5588329128692261,-1.2842494050218165,-0.4814589499969899,0.36613235
1.0881886,0.3289292,0.10032941,0.9699522,0.74069047,0.9699522,1.2009823,0.2,0.2,1,1.3287667655322524,-0.5843985135368872,-0.3023922875599444,1.074923225104798,0.1805568687415887,-0.4299067029277856,-1.5143227538494175,0.0751094067252274,0.9699522
0.77647287,0.91396713,0.14077014,1.1173122,0.35873285,1.1173122,0.9043021,0.2,-0.2,0,0.5157476576763168,-0.3852755185387465,0.0919903186518707,1.2913656754799665,0.5378920448849996,-0.2253415210274731,-1.309556743345037,-0.400016969813982,1.1173122
0.8512029,0.5601506,0.26063216,0.30506232,0.72220206,0.30506232,1e-06,0.2,-0.2,0,-0.832786409657297,-0.3101167555903204,-0.0261838213586384,-0.1419149025872159,0.3955117162779459,-0.1021018897924476,-1.3254007700682862,0.0099403218493931,0.30506232
0.29735315,1.2985402,0.21387988,0.89523184,0.56743556,0.89523184,0.43195593,0.2,-0.2,0,0.98217649565539,-0.2588436673954713,0.2056081688105941,0.7321034606646426,0.5858746418979968,0.0505214677859313,-1.1009481088217274,-0.2593434544661002,0.89523184
0.56024206,0.8114042,-0.41285336,0.8619987,0.22473437,0.8619987,0.07300445,0.2,-0.2,0,-0.1732769151897253,-0.1673610712391191,0.3876748257489987,0.6769712204373531,0.7135388756971629,0.2088557260136607,-0.9145635264238892,-0.0072869400583828,0.8619987
-0.052813165,0.73111975,-0.3902514,0.4299783,-0.08072633,0.4299783,0.21361057,0.2,-0.2,0,-0.2914971264237938,-0.1161924992458585,0.300815280173787,-0.0175679931360607,0.5851390893363541,0.299078784901953,-0.9020688068717594,0.2122776377504936,0.4299783
0.3336966,0.46799618,1.1814822,1.0540866,-0.6111299,1.0540866,0.07136287,0.2,-0.2,0,0.2205953612414275,0.1000643282906559,0.5789659199035363,0.8735684506280591,0.8017823378517779,0.4327481588918865,-0.6325999718841926,0.3907748071333093,1.0540866
0.896175,0.9832649,0.83549273,0.6741044,0.39248562,0.6741044,0.31465465,0.2,-0.2,0,-1.1172723446356212,0.1823592082529832,0.6048480904276735,0.2874565387998835,0.7689039641760839,0.5303516263429112,-0.570985335765383,0.5943358909829825,0.6741044
1.3225098,0.9495367,0.39553013,1.0132129,0.124601305,1.0132129,1e-06,0.2,-0.2,0,-0.1839062743767178,0.391644451352431,0.8193144827435168,0.7492312053577634,0.9114376494858458,0.6488904425818992,-0.4192390613339735,1.2280764790970171,1.0132129
0.30700815,1.1615655,0.0036387146,1.3953168,0.32600817,1.3953168,0.6905191,0.2,-0.2,0,1.013497298878288,0.7354120894469417,1.2215685797368383,1.2308497902216662,1.211932697822163,0.8290124943531626,0.0064823964985298,0.5325745025406327,1.3953168
-0.21251297,0.8035815,-0.26497242,1.2009823,0.40531254,1.2009823,0.49164936,0.2,-0.2,0,2.2510124227206108,0.9347986588234318,1.460138296267334,0.9076271103532988,1.3357362521821934,1.0082499121570103,0.2686799913579994,0.421904916637923,1.2009823
0.3659769,0.041405678,-0.28937554,0.9043021,0.5354358,0.9043021,0.21408223,-0.0152196212606063,-0.2,0,0.9593131907445716,1.0977874942570247,1.4988904397474447,0.4295509494304613,1.266958958725539,1.1321184463477898,0.3407549922546031,0.955575794196574,0.9043021
0.09725383,0.31182656,0.082822286,0.43195593,0.3570765,0.43195593,0.34509712,-0.2,-0.2,0,0.5431026582419909,0.9905920493315838,0.850275490035892,-0.1649166143987329,0.5347254608380475,0.9818624320549904,0.3877221063277442,0.6904403460735654,0.43195593
0.36839628,0.54568404,0.21966818,0.07300445,0.9338412,0.07300445,0.1444859,-0.2,0.2,1,0.1408063684423259,0.7696086636982491,0.4995836338814276,-0.6072845072108822,0.1890904357109135,0.8050716976156367,0.4110021766455871,0.5023689068304422,0.07300445
0.704973,0.49962783,0.01761201,0.21361057,1.2426993,0.21361057,1e-06,-0.2,-0.2,0,-0.0290311119268181,0.5469613068151269,0.2752751225944491,-0.3977136724170867,-0.0090894637315661,0.6073887270539633,0.352740520284754,0.957416067841807,0.21361057
0.9293282,0.88711673,0.13893828,0.07136287,0.5623263,0.07136287,0.39924642,-0.2,0.2,1,0.2643925242964129,0.4893841562156096,0.0003203648604849,-0.5828841937700312,-0.2352316968921544,0.3850552798378693,0.4069312998695296,0.3931906159519047,0.07136287
0.36096752,1.4399502,0.3591033,0.31465465,0.7078754,0.31465465,0.2375802,-0.2,-0.2,0,-0.5161498111450942,0.3463458208524985,-0.1001990337687479,-0.1966162868819849,-0.2820446593813622,0.1939013669232896,0.398188100064953,0.5076606592454482,0.31465465
-0.06890929,0.41420737,0.64821786,0.6905191,0.37358123,0.6905191,0.36243308,-0.2,-0.2,0,0.9623472185698212,0.1981632962020598,-0.2043955568084173,0.4021480908115661,-0.2632023270062137,-0.1198990052593877,0.4922307727715751,-0.0318524503672775,0.6905191
0.49984258,0.72823566,0.2936902,0.49164936,0.27329654,0.49164936,0.9748764,-0.2,0.2,1,0.6934430729667345,0.0595941482205095,-0.1773884209159697,0.1138550338247934,-0.1941658279967148,-0.1851189769276058,0.373449332422693,-0.1631042004473183,0.49164936
0.38769588,0.75648,0.425866,0.21408223,0.13157243,0.21408223,1.1244755,-0.2,0.2,1,-0.0826936709605185,-0.0537427285295501,-0.3111668932393365,-0.2782721377962669,-0.2785684594903521,-0.2612513714464721,0.1692509861575745,-0.482580242011652,0.21408223
0.32407674,0.7644668,1.0471665,0.17448193,-0.6437117,0.17448193,0.30540183,0.2,0.2,1,0.1577707834968541,-0.2603830923479903,-0.4495336562610785,-0.3345860831169351,-0.3596060390388373,-0.3451585848755451,0.1805757812007366,-0.674240299397343,0.17448193
0.4260686,0.883968,1.1702378,0.34509712,-0.09662436,0.34509712,0.90150917,-0.0224764161787411,0.2,1,0.7457988222831817,-0.519128488102824,-0.4728331244436753,-0.0500414937044058,-0.3287642865150279,-0.4035303881526261,0.0571857547679783,-0.8723227847038056,0.34509712
0.22966297,1.1039727,1.3924258,0.1444859,0.07454119,0.1444859,0.8734749,0.2,0.2,1,-0.2958641680450334,-0.7794202959382637,-0.6066309678844495,-0.3638641404911074,-0.4019040138870197,-0.470987442064383,-0.0558556598865952,-1.3012326225094124,0.1444859
1.3269459,0.68163407,0.86041933,0.39924642,0.0750522,0.39924642,1.0558416,0.2,0.2,1,-0.0399173590185831,-0.9038521974617876,-0.7497282398266198,0.1288518842335292,-0.4105298267569158,-0.5989239206332124,-0.2832928310587058,-1.748380710456512,0.39924642
1.2709357,0.51306736,1.017807,0.2375802,-0.4367987,0.2375802,0.6736296,-0.0540491412863512,0.2,1,-0.087188866354749,-0.9517410593273208,-0.7938879720934032,-0.1433277535431073,-0.3957731910880935,-0.625562126230346,-0.3645357017355584,-1.9649104823178192,0.2375802
0.7205521,0.712868,1.2509162,0.49626398,0.07474374,0.49626398,1.001255,0.2,0.2,1,-0.6941669034852955,-0.8474614912688981,-0.6856686149395617,0.3125181821712442,-0.2440870338916559,-0.6038188569759391,-0.5993758250106915,-1.7276031045220426,0.49626398
1.2223573,-0.042825088,0.80661285,0.36243308,0.20894697,0.36243308,1.3878515,-0.2,0.2,1,-1.188686935949511,-0.8107956965018664,-0.6676661683072705,0.0699684031816084,-0.1891026584414856,-0.570817753793637,-1.2729083253996545,-0.5257894862949368,0.36243308
1.0945681,0.34766,0.103108026,0.9748764,0.7378937,0.9748764,1.2021832,0.2,0.2,1,1.3168682847761493,-0.5881946823124381,-0.3052409458873803,1.0729208090634892,0.1740302016446528,-0.4413470719346727,-1.5022218273345795,0.0288859612334828,0.9748764
0.78082585,0.9034309,0.14275724,1.1244755,0.3552144,1.1244755,0.8914722,0.2,-0.2,0,0.5420533871348208,-0.388676981097997,0.0935780167017199,1.29030707786467,0.5359582865614184,-0.2350426844413965,-1.296133141407105,-0.449948905581326,1.1244755
0.840953,0.549407,0.25934273,0.30540183,0.7256497,0.30540183,1e-06,0.2,-0.2,0,-0.8399752788259067,-0.3134345721743662,-0.024615553837118,-0.1396063127501421,0.3936822799010929,-0.1103820785168553,-1.3114327665910652,-0.0415370599324217,0.30540183
0.28908026,1.3065577,0.21691355,0.90150917,0.567235,0.90150917,0.43276647,0.2,-0.2,0,0.9681549393360628,-0.2614523914914733,0.2105221495875169,0.7336883615947776,0.5872074147671321,0.0442756043348849,-1.082260848375139,-0.3135827742763721,0.90150917
